t kinetic_energy max_velocity
2.7144 0.000382141 0.0475806
2.7145 0.000382053 0.0475751
2.7146 0.000381964 0.0475696
2.7147 0.000381876 0.0475641
2.7148 0.000381787 0.0475586
2.7149 0.000381699 0.0475531
2.715 0.00038161 0.0475476
2.7151 0.000381522 0.0475421
2.7152 0.000381433 0.0475366
2.7153 0.000381345 0.0475311
2.7154 0.000381256 0.0475256
2.7155 0.000381168 0.0475201
2.7156 0.00038108 0.0475146
2.7157 0.000380991 0.0475091
2.7158 0.000380903 0.0475036
2.7159 0.000380815 0.0474981
2.716 0.000380726 0.0474926
2.7161 0.000380638 0.0474871
2.7162 0.00038055 0.0474816
2.7163 0.000380462 0.0474761
2.7164 0.000380373 0.0474707
2.7165 0.000380285 0.0474652
2.7166 0.000380197 0.0474597
2.7167 0.000380109 0.0474542
2.7168 0.000380021 0.0474487
2.7169 0.000379933 0.0474432
2.717 0.000379844 0.0474377
2.7171 0.000379756 0.0474322
2.7172 0.000379668 0.0474267
2.7173 0.00037958 0.0474213
2.7174 0.000379492 0.0474158
2.7175 0.000379404 0.0474103
2.7176 0.000379316 0.0474048
2.7177 0.000379228 0.0473993
2.7178 0.00037914 0.0473938
2.7179 0.000379053 0.0473884
2.718 0.000378965 0.0473829
2.7181 0.000378877 0.0473774
2.7182 0.000378789 0.0473719
2.7183 0.000378701 0.0473664
2.7184 0.000378613 0.047361
2.7185 0.000378526 0.0473555
2.7186 0.000378438 0.04735
2.7187 0.00037835 0.0473445
2.7188 0.000378262 0.047339
2.7189 0.000378175 0.0473336
2.719 0.000378087 0.0473281
2.7191 0.000377999 0.0473226
2.7192 0.000377912 0.0473171
2.7193 0.000377824 0.0473117
2.7194 0.000377736 0.0473062
2.7195 0.000377649 0.0473007
2.7196 0.000377561 0.0472953
2.7197 0.000377474 0.0472898
2.7198 0.000377386 0.0472843
2.7199 0.000377299 0.0472788
2.72 0.000377211 0.0472734
2.7201 0.000377124 0.0472679
2.7202 0.000377036 0.0472624
2.7203 0.000376949 0.047257
2.7204 0.000376862 0.0472515
2.7205 0.000376774 0.047246
2.7206 0.000376687 0.0472406
2.7207 0.000376599 0.0472351
2.7208 0.000376512 0.0472296
2.7209 0.000376425 0.0472242
2.721 0.000376338 0.0472187
2.7211 0.00037625 0.0472133
2.7212 0.000376163 0.0472078
2.7213 0.000376076 0.0472023
2.7214 0.000375989 0.0471969
2.7215 0.000375901 0.0471914
2.7216 0.000375814 0.047186
2.7217 0.000375727 0.0471805
2.7218 0.00037564 0.047175
2.7219 0.000375553 0.0471696
2.722 0.000375466 0.0471641
2.7221 0.000375379 0.0471587
2.7222 0.000375292 0.0471532
2.7223 0.000375205 0.0471478
2.7224 0.000375118 0.0471423
2.7225 0.000375031 0.0471369
2.7226 0.000374944 0.0471314
2.7227 0.000374857 0.047126
2.7228 0.00037477 0.0471205
2.7229 0.000374683 0.047115
2.723 0.000374596 0.0471096
2.7231 0.000374509 0.0471041
2.7232 0.000374423 0.0470987
2.7233 0.000374336 0.0470933
2.7234 0.000374249 0.0470878
2.7235 0.000374162 0.0470824
2.7236 0.000374075 0.0470769
2.7237 0.000373989 0.0470715
2.7238 0.000373902 0.047066
2.7239 0.000373815 0.0470606
2.724 0.000373729 0.0470551
2.7241 0.000373642 0.0470497
2.7242 0.000373555 0.0470442
2.7243 0.000373469 0.0470388
2.7244 0.000373382 0.0470334
2.7245 0.000373296 0.0470279
2.7246 0.000373209 0.0470225
2.7247 0.000373123 0.047017
2.7248 0.000373036 0.0470116
2.7249 0.00037295 0.0470062
2.725 0.000372863 0.0470007
2.7251 0.000372777 0.0469953
2.7252 0.00037269 0.0469899
2.7253 0.000372604 0.0469844
2.7254 0.000372517 0.046979
2.7255 0.000372431 0.0469735
2.7256 0.000372345 0.0469681
2.7257 0.000372258 0.0469627
2.7258 0.000372172 0.0469572
2.7259 0.000372086 0.0469518
2.726 0.000372 0.0469464
2.7261 0.000371913 0.046941
2.7262 0.000371827 0.0469355
2.7263 0.000371741 0.0469301
2.7264 0.000371655 0.0469247
2.7265 0.000371568 0.0469192
2.7266 0.000371482 0.0469138
2.7267 0.000371396 0.0469084
2.7268 0.00037131 0.046903
2.7269 0.000371224 0.0468975
2.727 0.000371138 0.0468921
2.7271 0.000371052 0.0468867
2.7272 0.000370966 0.0468813
2.7273 0.00037088 0.0468758
2.7274 0.000370794 0.0468704
2.7275 0.000370708 0.046865
2.7276 0.000370622 0.0468596
2.7277 0.000370536 0.0468541
2.7278 0.00037045 0.0468487
2.7279 0.000370364 0.0468433
2.728 0.000370278 0.0468379
2.7281 0.000370193 0.0468325
2.7282 0.000370107 0.0468271
2.7283 0.000370021 0.0468216
2.7284 0.000369935 0.0468162
2.7285 0.000369849 0.0468108
2.7286 0.000369764 0.0468054
2.7287 0.000369678 0.0468
2.7288 0.000369592 0.0467946
2.7289 0.000369506 0.0467891
2.729 0.000369421 0.0467837
2.7291 0.000369335 0.0467783
2.7292 0.000369249 0.0467729
2.7293 0.000369164 0.0467675
2.7294 0.000369078 0.0467621
2.7295 0.000368993 0.0467567
2.7296 0.000368907 0.0467513
2.7297 0.000368822 0.0467459
2.7298 0.000368736 0.0467405
2.7299 0.000368651 0.046735
2.73 0.000368565 0.0467296
2.7301 0.00036848 0.0467242
2.7302 0.000368394 0.0467188
2.7303 0.000368309 0.0467134
2.7304 0.000368223 0.046708
2.7305 0.000368138 0.0467026
2.7306 0.000368053 0.0466972
2.7307 0.000367967 0.0466918
2.7308 0.000367882 0.0466864
2.7309 0.000367797 0.046681
2.731 0.000367712 0.0466756
2.7311 0.000367626 0.0466702
2.7312 0.000367541 0.0466648
2.7313 0.000367456 0.0466594
2.7314 0.000367371 0.046654
2.7315 0.000367286 0.0466486
2.7316 0.0003672 0.0466432
2.7317 0.000367115 0.0466378
2.7318 0.00036703 0.0466324
2.7319 0.000366945 0.046627
2.732 0.00036686 0.0466216
2.7321 0.000366775 0.0466162
2.7322 0.00036669 0.0466109
2.7323 0.000366605 0.0466055
2.7324 0.00036652 0.0466001
2.7325 0.000366435 0.0465947
2.7326 0.00036635 0.0465893
2.7327 0.000366265 0.0465839
2.7328 0.00036618 0.0465785
2.7329 0.000366095 0.0465731
2.733 0.00036601 0.0465677
2.7331 0.000365925 0.0465623
2.7332 0.000365841 0.046557
2.7333 0.000365756 0.0465516
2.7334 0.000365671 0.0465462
2.7335 0.000365586 0.0465408
2.7336 0.000365501 0.0465354
2.7337 0.000365417 0.04653
2.7338 0.000365332 0.0465246
2.7339 0.000365247 0.0465193
2.734 0.000365163 0.0465139
2.7341 0.000365078 0.0465085
2.7342 0.000364993 0.0465031
2.7343 0.000364909 0.0464977
2.7344 0.000364824 0.0464924
2.7345 0.000364739 0.046487
2.7346 0.000364655 0.0464816
2.7347 0.00036457 0.0464762
2.7348 0.000364486 0.0464709
2.7349 0.000364401 0.0464655
2.735 0.000364317 0.0464601
2.7351 0.000364232 0.0464547
2.7352 0.000364148 0.0464494
2.7353 0.000364064 0.046444
2.7354 0.000363979 0.0464386
2.7355 0.000363895 0.0464332
2.7356 0.00036381 0.0464279
2.7357 0.000363726 0.0464225
2.7358 0.000363642 0.0464171
2.7359 0.000363557 0.0464117
2.736 0.000363473 0.0464064
2.7361 0.000363389 0.046401
2.7362 0.000363305 0.0463956
2.7363 0.00036322 0.0463903
2.7364 0.000363136 0.0463849
2.7365 0.000363052 0.0463795
2.7366 0.000362968 0.0463742
2.7367 0.000362884 0.0463688
2.7368 0.0003628 0.0463634
2.7369 0.000362715 0.0463581
2.737 0.000362631 0.0463527
2.7371 0.000362547 0.0463474
2.7372 0.000362463 0.046342
2.7373 0.000362379 0.0463366
2.7374 0.000362295 0.0463313
2.7375 0.000362211 0.0463259
2.7376 0.000362127 0.0463206
2.7377 0.000362043 0.0463152
2.7378 0.000361959 0.0463098
2.7379 0.000361875 0.0463045
2.738 0.000361792 0.0462991
2.7381 0.000361708 0.0462938
2.7382 0.000361624 0.0462884
2.7383 0.00036154 0.0462831
2.7384 0.000361456 0.0462777
2.7385 0.000361372 0.0462723
2.7386 0.000361289 0.046267
2.7387 0.000361205 0.0462616
2.7388 0.000361121 0.0462563
2.7389 0.000361037 0.0462509
2.739 0.000360954 0.0462456
2.7391 0.00036087 0.0462402
2.7392 0.000360786 0.0462349
2.7393 0.000360703 0.0462295
2.7394 0.000360619 0.0462242
2.7395 0.000360535 0.0462188
2.7396 0.000360452 0.0462135
2.7397 0.000360368 0.0462081
2.7398 0.000360285 0.0462028
2.7399 0.000360201 0.0461975
2.74 0.000360118 0.0461921
2.7401 0.000360034 0.0461868
2.7402 0.000359951 0.0461814
2.7403 0.000359867 0.0461761
2.7404 0.000359784 0.0461707
2.7405 0.0003597 0.0461654
2.7406 0.000359617 0.04616
2.7407 0.000359534 0.0461547
2.7408 0.00035945 0.0461494
2.7409 0.000359367 0.046144
2.741 0.000359284 0.0461387
2.7411 0.0003592 0.0461334
2.7412 0.000359117 0.046128
2.7413 0.000359034 0.0461227
2.7414 0.000358951 0.0461173
2.7415 0.000358867 0.046112
2.7416 0.000358784 0.0461067
2.7417 0.000358701 0.0461013
2.7418 0.000358618 0.046096
2.7419 0.000358535 0.0460907
2.742 0.000358452 0.0460853
2.7421 0.000358368 0.04608
2.7422 0.000358285 0.0460747
2.7423 0.000358202 0.0460693
2.7424 0.000358119 0.046064
2.7425 0.000358036 0.0460587
2.7426 0.000357953 0.0460534
2.7427 0.00035787 0.046048
2.7428 0.000357787 0.0460427
2.7429 0.000357704 0.0460374
2.743 0.000357621 0.046032
2.7431 0.000357539 0.0460267
2.7432 0.000357456 0.0460214
2.7433 0.000357373 0.0460161
2.7434 0.00035729 0.0460107
2.7435 0.000357207 0.0460054
2.7436 0.000357124 0.0460001
2.7437 0.000357041 0.0459948
2.7438 0.000356959 0.0459895
2.7439 0.000356876 0.0459841
2.744 0.000356793 0.0459788
2.7441 0.000356711 0.0459735
2.7442 0.000356628 0.0459682
2.7443 0.000356545 0.0459629
2.7444 0.000356462 0.0459575
2.7445 0.00035638 0.0459522
2.7446 0.000356297 0.0459469
2.7447 0.000356215 0.0459416
2.7448 0.000356132 0.0459363
2.7449 0.000356049 0.045931
2.745 0.000355967 0.0459256
2.7451 0.000355884 0.0459203
2.7452 0.000355802 0.045915
2.7453 0.000355719 0.0459097
2.7454 0.000355637 0.0459044
2.7455 0.000355554 0.0458991
2.7456 0.000355472 0.0458938
2.7457 0.00035539 0.0458885
2.7458 0.000355307 0.0458832
2.7459 0.000355225 0.0458778
2.746 0.000355143 0.0458725
2.7461 0.00035506 0.0458672
2.7462 0.000354978 0.0458619
2.7463 0.000354896 0.0458566
2.7464 0.000354813 0.0458513
2.7465 0.000354731 0.045846
2.7466 0.000354649 0.0458407
2.7467 0.000354567 0.0458354
2.7468 0.000354484 0.0458301
2.7469 0.000354402 0.0458248
2.747 0.00035432 0.0458195
2.7471 0.000354238 0.0458142
2.7472 0.000354156 0.0458089
2.7473 0.000354074 0.0458036
2.7474 0.000353992 0.0457983
2.7475 0.00035391 0.045793
2.7476 0.000353828 0.0457877
2.7477 0.000353745 0.0457824
2.7478 0.000353663 0.0457771
2.7479 0.000353581 0.0457718
2.748 0.0003535 0.0457665
2.7481 0.000353418 0.0457612
2.7482 0.000353336 0.0457559
2.7483 0.000353254 0.0457506
2.7484 0.000353172 0.0457453
2.7485 0.00035309 0.04574
2.7486 0.000353008 0.0457347
2.7487 0.000352926 0.0457294
2.7488 0.000352844 0.0457242
2.7489 0.000352763 0.0457189
2.749 0.000352681 0.0457136
2.7491 0.000352599 0.0457083
2.7492 0.000352517 0.045703
2.7493 0.000352436 0.0456977
2.7494 0.000352354 0.0456924
2.7495 0.000352272 0.0456871
2.7496 0.000352191 0.0456818
2.7497 0.000352109 0.0456766
2.7498 0.000352027 0.0456713
2.7499 0.000351946 0.045666
2.75 0.000351864 0.0456607
2.7501 0.000351783 0.0456554
2.7502 0.000351701 0.0456501
2.7503 0.000351619 0.0456449
2.7504 0.000351538 0.0456396
2.7505 0.000351456 0.0456343
2.7506 0.000351375 0.045629
2.7507 0.000351294 0.0456237
2.7508 0.000351212 0.0456185
2.7509 0.000351131 0.0456132
2.751 0.000351049 0.0456079
2.7511 0.000350968 0.0456026
2.7512 0.000350887 0.0455974
2.7513 0.000350805 0.0455921
2.7514 0.000350724 0.0455868
2.7515 0.000350643 0.0455815
2.7516 0.000350561 0.0455763
2.7517 0.00035048 0.045571
2.7518 0.000350399 0.0455657
2.7519 0.000350317 0.0455604
2.752 0.000350236 0.0455552
2.7521 0.000350155 0.0455499
2.7522 0.000350074 0.0455446
2.7523 0.000349993 0.0455393
2.7524 0.000349912 0.0455341
2.7525 0.000349831 0.0455288
2.7526 0.000349749 0.0455235
2.7527 0.000349668 0.0455183
2.7528 0.000349587 0.045513
2.7529 0.000349506 0.0455077
2.753 0.000349425 0.0455025
2.7531 0.000349344 0.0454972
2.7532 0.000349263 0.0454919
2.7533 0.000349182 0.0454867
2.7534 0.000349101 0.0454814
2.7535 0.00034902 0.0454762
2.7536 0.000348939 0.0454709
2.7537 0.000348859 0.0454656
2.7538 0.000348778 0.0454604
2.7539 0.000348697 0.0454551
2.754 0.000348616 0.0454499
2.7541 0.000348535 0.0454446
2.7542 0.000348454 0.0454393
2.7543 0.000348374 0.0454341
2.7544 0.000348293 0.0454288
2.7545 0.000348212 0.0454236
2.7546 0.000348131 0.0454183
2.7547 0.000348051 0.0454131
2.7548 0.00034797 0.0454078
2.7549 0.000347889 0.0454025
2.755 0.000347809 0.0453973
2.7551 0.000347728 0.045392
2.7552 0.000347647 0.0453868
2.7553 0.000347567 0.0453815
2.7554 0.000347486 0.0453763
2.7555 0.000347406 0.045371
2.7556 0.000347325 0.0453658
2.7557 0.000347245 0.0453605
2.7558 0.000347164 0.0453553
2.7559 0.000347084 0.04535
2.756 0.000347003 0.0453448
2.7561 0.000346923 0.0453395
2.7562 0.000346842 0.0453343
2.7563 0.000346762 0.045329
2.7564 0.000346682 0.0453238
2.7565 0.000346601 0.0453186
2.7566 0.000346521 0.0453133
2.7567 0.000346441 0.0453081
2.7568 0.00034636 0.0453028
2.7569 0.00034628 0.0452976
2.757 0.0003462 0.0452923
2.7571 0.000346119 0.0452871
2.7572 0.000346039 0.0452819
2.7573 0.000345959 0.0452766
2.7574 0.000345879 0.0452714
2.7575 0.000345799 0.0452661
2.7576 0.000345718 0.0452609
2.7577 0.000345638 0.0452557
2.7578 0.000345558 0.0452504
2.7579 0.000345478 0.0452452
2.758 0.000345398 0.04524
2.7581 0.000345318 0.0452347
2.7582 0.000345238 0.0452295
2.7583 0.000345158 0.0452243
2.7584 0.000345078 0.045219
2.7585 0.000344998 0.0452138
2.7586 0.000344918 0.0452086
2.7587 0.000344838 0.0452033
2.7588 0.000344758 0.0451981
2.7589 0.000344678 0.0451929
2.759 0.000344598 0.0451876
2.7591 0.000344518 0.0451824
2.7592 0.000344438 0.0451772
2.7593 0.000344358 0.045172
2.7594 0.000344279 0.0451667
2.7595 0.000344199 0.0451615
2.7596 0.000344119 0.0451563
2.7597 0.000344039 0.0451511
2.7598 0.00034396 0.0451458
2.7599 0.00034388 0.0451406
2.76 0.0003438 0.0451354
2.7601 0.00034372 0.0451302
2.7602 0.000343641 0.0451249
2.7603 0.000343561 0.0451197
2.7604 0.000343481 0.0451145
2.7605 0.000343402 0.0451093
2.7606 0.000343322 0.0451041
2.7607 0.000343243 0.0450988
2.7608 0.000343163 0.0450936
2.7609 0.000343083 0.0450884
2.761 0.000343004 0.0450832
2.7611 0.000342924 0.045078
2.7612 0.000342845 0.0450727
2.7613 0.000342765 0.0450675
2.7614 0.000342686 0.0450623
2.7615 0.000342607 0.0450571
2.7616 0.000342527 0.0450519
2.7617 0.000342448 0.0450467
2.7618 0.000342368 0.0450415
2.7619 0.000342289 0.0450362
2.762 0.00034221 0.045031
2.7621 0.00034213 0.0450258
2.7622 0.000342051 0.0450206
2.7623 0.000341972 0.0450154
2.7624 0.000341892 0.0450102
2.7625 0.000341813 0.045005
2.7626 0.000341734 0.0449998
2.7627 0.000341655 0.0449946
2.7628 0.000341575 0.0449894
2.7629 0.000341496 0.0449842
2.763 0.000341417 0.044979
2.7631 0.000341338 0.0449738
2.7632 0.000341259 0.0449685
2.7633 0.00034118 0.0449633
2.7634 0.000341101 0.0449581
2.7635 0.000341022 0.0449529
2.7636 0.000340943 0.0449477
2.7637 0.000340864 0.0449425
2.7638 0.000340785 0.0449373
2.7639 0.000340706 0.0449321
2.764 0.000340627 0.0449269
2.7641 0.000340548 0.0449217
2.7642 0.000340469 0.0449165
2.7643 0.00034039 0.0449113
2.7644 0.000340311 0.0449061
2.7645 0.000340232 0.0449009
2.7646 0.000340153 0.0448957
2.7647 0.000340074 0.0448906
2.7648 0.000339995 0.0448854
2.7649 0.000339917 0.0448802
2.765 0.000339838 0.044875
2.7651 0.000339759 0.0448698
2.7652 0.00033968 0.0448646
2.7653 0.000339601 0.0448594
2.7654 0.000339523 0.0448542
2.7655 0.000339444 0.044849
2.7656 0.000339365 0.0448438
2.7657 0.000339287 0.0448386
2.7658 0.000339208 0.0448334
2.7659 0.000339129 0.0448283
2.766 0.000339051 0.0448231
2.7661 0.000338972 0.0448179
2.7662 0.000338894 0.0448127
2.7663 0.000338815 0.0448075
2.7664 0.000338737 0.0448023
2.7665 0.000338658 0.0447971
2.7666 0.000338579 0.044792
2.7667 0.000338501 0.0447868
2.7668 0.000338423 0.0447816
2.7669 0.000338344 0.0447764
2.767 0.000338266 0.0447712
2.7671 0.000338187 0.044766
2.7672 0.000338109 0.0447609
2.7673 0.00033803 0.0447557
2.7674 0.000337952 0.0447505
2.7675 0.000337874 0.0447453
2.7676 0.000337795 0.0447401
2.7677 0.000337717 0.044735
2.7678 0.000337639 0.0447298
2.7679 0.000337561 0.0447246
2.768 0.000337482 0.0447194
2.7681 0.000337404 0.0447143
2.7682 0.000337326 0.0447091
2.7683 0.000337248 0.0447039
2.7684 0.00033717 0.0446987
2.7685 0.000337091 0.0446936
2.7686 0.000337013 0.0446884
2.7687 0.000336935 0.0446832
2.7688 0.000336857 0.0446781
2.7689 0.000336779 0.0446729
2.769 0.000336701 0.0446677
2.7691 0.000336623 0.0446625
2.7692 0.000336545 0.0446574
2.7693 0.000336467 0.0446522
2.7694 0.000336389 0.044647
2.7695 0.000336311 0.0446419
2.7696 0.000336233 0.0446367
2.7697 0.000336155 0.0446315
2.7698 0.000336077 0.0446264
2.7699 0.000335999 0.0446212
2.77 0.000335921 0.0446161
2.7701 0.000335843 0.0446109
2.7702 0.000335765 0.0446057
2.7703 0.000335688 0.0446006
2.7704 0.00033561 0.0445954
2.7705 0.000335532 0.0445902
2.7706 0.000335454 0.0445851
2.7707 0.000335376 0.0445799
2.7708 0.000335299 0.0445748
2.7709 0.000335221 0.0445696
2.771 0.000335143 0.0445644
2.7711 0.000335066 0.0445593
2.7712 0.000334988 0.0445541
2.7713 0.00033491 0.044549
2.7714 0.000334833 0.0445438
2.7715 0.000334755 0.0445387
2.7716 0.000334677 0.0445335
2.7717 0.0003346 0.0445284
2.7718 0.000334522 0.0445232
2.7719 0.000334445 0.0445181
2.772 0.000334367 0.0445129
2.7721 0.00033429 0.0445077
2.7722 0.000334212 0.0445026
2.7723 0.000334135 0.0444974
2.7724 0.000334057 0.0444923
2.7725 0.00033398 0.0444871
2.7726 0.000333902 0.044482
2.7727 0.000333825 0.0444769
2.7728 0.000333748 0.0444717
2.7729 0.00033367 0.0444666
2.773 0.000333593 0.0444614
2.7731 0.000333516 0.0444563
2.7732 0.000333438 0.0444511
2.7733 0.000333361 0.044446
2.7734 0.000333284 0.0444408
2.7735 0.000333206 0.0444357
2.7736 0.000333129 0.0444305
2.7737 0.000333052 0.0444254
2.7738 0.000332975 0.0444203
2.7739 0.000332898 0.0444151
2.774 0.00033282 0.04441
2.7741 0.000332743 0.0444048
2.7742 0.000332666 0.0443997
2.7743 0.000332589 0.0443946
2.7744 0.000332512 0.0443894
2.7745 0.000332435 0.0443843
2.7746 0.000332358 0.0443792
2.7747 0.000332281 0.044374
2.7748 0.000332204 0.0443689
2.7749 0.000332127 0.0443638
2.775 0.00033205 0.0443586
2.7751 0.000331973 0.0443535
2.7752 0.000331896 0.0443483
2.7753 0.000331819 0.0443432
2.7754 0.000331742 0.0443381
2.7755 0.000331665 0.044333
2.7756 0.000331588 0.0443278
2.7757 0.000331511 0.0443227
2.7758 0.000331435 0.0443176
2.7759 0.000331358 0.0443124
2.776 0.000331281 0.0443073
2.7761 0.000331204 0.0443022
2.7762 0.000331127 0.0442971
2.7763 0.000331051 0.0442919
2.7764 0.000330974 0.0442868
2.7765 0.000330897 0.0442817
2.7766 0.00033082 0.0442765
2.7767 0.000330744 0.0442714
2.7768 0.000330667 0.0442663
2.7769 0.00033059 0.0442612
2.777 0.000330514 0.0442561
2.7771 0.000330437 0.0442509
2.7772 0.000330361 0.0442458
2.7773 0.000330284 0.0442407
2.7774 0.000330207 0.0442356
2.7775 0.000330131 0.0442305
2.7776 0.000330054 0.0442253
2.7777 0.000329978 0.0442202
2.7778 0.000329901 0.0442151
2.7779 0.000329825 0.04421
2.778 0.000329748 0.0442049
2.7781 0.000329672 0.0441997
2.7782 0.000329596 0.0441946
2.7783 0.000329519 0.0441895
2.7784 0.000329443 0.0441844
2.7785 0.000329366 0.0441793
2.7786 0.00032929 0.0441742
2.7787 0.000329214 0.0441691
2.7788 0.000329137 0.044164
2.7789 0.000329061 0.0441588
2.779 0.000328985 0.0441537
2.7791 0.000328909 0.0441486
2.7792 0.000328832 0.0441435
2.7793 0.000328756 0.0441384
2.7794 0.00032868 0.0441333
2.7795 0.000328604 0.0441282
2.7796 0.000328528 0.0441231
2.7797 0.000328451 0.044118
2.7798 0.000328375 0.0441129
2.7799 0.000328299 0.0441078
2.78 0.000328223 0.0441027
2.7801 0.000328147 0.0440976
2.7802 0.000328071 0.0440924
2.7803 0.000327995 0.0440873
2.7804 0.000327919 0.0440822
2.7805 0.000327843 0.0440771
2.7806 0.000327767 0.044072
2.7807 0.000327691 0.0440669
2.7808 0.000327615 0.0440618
2.7809 0.000327539 0.0440567
2.781 0.000327463 0.0440516
2.7811 0.000327387 0.0440465
2.7812 0.000327311 0.0440414
2.7813 0.000327235 0.0440363
2.7814 0.00032716 0.0440313
2.7815 0.000327084 0.0440262
2.7816 0.000327008 0.0440211
2.7817 0.000326932 0.044016
2.7818 0.000326856 0.0440109
2.7819 0.000326781 0.0440058
2.782 0.000326705 0.0440007
2.7821 0.000326629 0.0439956
2.7822 0.000326553 0.0439905
2.7823 0.000326478 0.0439854
2.7824 0.000326402 0.0439803
2.7825 0.000326326 0.0439752
2.7826 0.000326251 0.0439701
2.7827 0.000326175 0.043965
2.7828 0.000326099 0.04396
2.7829 0.000326024 0.0439549
2.783 0.000325948 0.0439498
2.7831 0.000325873 0.0439447
2.7832 0.000325797 0.0439396
2.7833 0.000325722 0.0439345
2.7834 0.000325646 0.0439294
2.7835 0.000325571 0.0439244
2.7836 0.000325495 0.0439193
2.7837 0.00032542 0.0439142
2.7838 0.000325344 0.0439091
2.7839 0.000325269 0.043904
2.784 0.000325194 0.0438989
2.7841 0.000325118 0.0438939
2.7842 0.000325043 0.0438888
2.7843 0.000324968 0.0438837
2.7844 0.000324892 0.0438786
2.7845 0.000324817 0.0438735
2.7846 0.000324742 0.0438685
2.7847 0.000324666 0.0438634
2.7848 0.000324591 0.0438583
2.7849 0.000324516 0.0438532
2.785 0.000324441 0.0438482
2.7851 0.000324365 0.0438431
2.7852 0.00032429 0.043838
2.7853 0.000324215 0.0438329
2.7854 0.00032414 0.0438279
2.7855 0.000324065 0.0438228
2.7856 0.00032399 0.0438177
2.7857 0.000323915 0.0438126
2.7858 0.000323839 0.0438076
2.7859 0.000323764 0.0438025
2.786 0.000323689 0.0437974
2.7861 0.000323614 0.0437924
2.7862 0.000323539 0.0437873
2.7863 0.000323464 0.0437822
2.7864 0.000323389 0.0437772
2.7865 0.000323314 0.0437721
2.7866 0.000323239 0.043767
2.7867 0.000323165 0.043762
2.7868 0.00032309 0.0437569
2.7869 0.000323015 0.0437518
2.787 0.00032294 0.0437468
2.7871 0.000322865 0.0437417
2.7872 0.00032279 0.0437366
2.7873 0.000322715 0.0437316
2.7874 0.000322641 0.0437265
2.7875 0.000322566 0.0437215
2.7876 0.000322491 0.0437164
2.7877 0.000322416 0.0437113
2.7878 0.000322342 0.0437063
2.7879 0.000322267 0.0437012
2.788 0.000322192 0.0436962
2.7881 0.000322117 0.0436911
2.7882 0.000322043 0.0436861
2.7883 0.000321968 0.043681
