t kinetic_energy max_velocity div_max
3.22 0.936087 1.22262 0
3.221 0.92503 1.2164 0
3.222 0.926851 1.21748 0
3.223 0.930106 1.21957 0
3.224 0.920615 1.21418 0
3.225 0.933673 1.2217 0
3.226 0.92596 1.21733 0
3.227 0.941019 1.22557 0
3.228 0.93057 1.21949 0
3.229 0.935843 1.22275 0
3.23 0.933792 1.22129 0
3.231 0.924677 1.21647 0
3.232 0.925343 1.2167 0
3.233 0.925856 1.21699 0
3.234 0.928812 1.2188 0
3.235 0.926016 1.21676 0
3.236 0.933947 1.22158 0
3.237 0.934092 1.22175 0
3.238 0.929915 1.21908 0
3.239 0.923832 1.21559 0
3.24 0.935099 1.22191 0
3.241 0.928158 1.21804 0
3.242 0.916007 1.21196 0
3.243 0.935974 1.22278 0
3.244 0.920751 1.21439 0
3.245 0.927534 1.21814 0
3.246 0.923039 1.2158 0
3.247 0.929318 1.21911 0
3.248 0.938032 1.22401 0
3.249 0.929666 1.21938 0
3.25 0.925737 1.21761 0
3.251 0.928855 1.21931 0
3.252 0.934265 1.22241 0
3.253 0.922614 1.21559 0
3.254 0.932374 1.22121 0
3.255 0.925253 1.21717 0
3.256 0.935505 1.22295 0
3.257 0.934133 1.22192 0
3.258 0.923678 1.21607 0
3.259 0.924746 1.21689 0
3.26 0.935973 1.22308 0
3.261 0.932406 1.2213 0
3.262 0.924758 1.21706 0
3.263 0.921352 1.21499 0
3.264 0.924378 1.21656 0
3.265 0.933284 1.22189 0
3.266 0.924036 1.217 0
3.267 0.929564 1.22008 0
3.268 0.931081 1.22096 0
3.269 0.927388 1.21908 0
3.27 0.931231 1.22065 0
3.271 0.932534 1.22138 0
3.272 0.927129 1.21891 0
3.273 0.932786 1.22171 0
3.274 0.924508 1.21715 0
3.275 0.933551 1.22229 0
3.276 0.929132 1.21939 0
3.277 0.931733 1.22127 0
3.278 0.930999 1.22083 0
3.279 0.932972 1.22229 0
3.28 0.937269 1.2243 0
3.281 0.937338 1.22441 0
3.282 0.934616 1.22288 0
3.283 0.924464 1.21756 0
3.284 0.925067 1.21828 0
3.285 0.927899 1.21956 0
3.286 0.934623 1.22338 0
3.287 0.942711 1.22759 0
3.288 0.928969 1.22014 0
3.289 0.935738 1.22412 0
3.29 0.923332 1.21692 0
3.291 0.932462 1.22202 0
3.292 0.92597 1.21882 0
3.293 0.925464 1.2181 0
3.294 0.93097 1.22139 0
3.295 0.920929 1.21596 0
3.296 0.924978 1.21851 0
3.297 0.92424 1.21783 0
3.298 0.925253 1.21853 0
3.299 0.922003 1.21697 0
3.3 0.932093 1.22223 0
3.301 0.930222 1.22122 0
3.302 0.932208 1.222 0
3.303 0.928749 1.22007 0
3.304 0.930762 1.2213 0
3.305 0.934452 1.22331 0
3.306 0.929787 1.22083 0
3.307 0.928261 1.21999 0
3.308 0.918099 1.2142 0
3.309 0.928556 1.22007 0
3.31 0.927582 1.21967 0
3.311 0.929079 1.22016 0
3.312 0.927655 1.21925 0
3.313 0.931511 1.22187 0
3.314 0.924629 1.21791 0
3.315 0.917259 1.21358 0
3.316 0.938848 1.22586 0
3.317 0.931924 1.22167 0
3.318 0.929878 1.22047 0
3.319 0.923154 1.2167 0
3.32 0.929173 1.2205 0
3.321 0.922566 1.21672 0
3.322 0.927731 1.21963 0
3.323 0.926634 1.21912 0
3.324 0.925738 1.21841 0
3.325 0.927759 1.21962 0
3.326 0.922131 1.21638 0
3.327 0.924654 1.21782 0
3.328 0.929959 1.22072 0
3.329 0.932033 1.22161 0
3.33 0.931828 1.22148 0
3.331 0.924713 1.2179 0
3.332 0.915909 1.2131 0
3.333 0.924927 1.21799 0
3.334 0.92321 1.21718 0
3.335 0.930931 1.22123 0
3.336 0.924826 1.21744 0
3.337 0.917418 1.21347 0
3.338 0.934082 1.22287 0
3.339 0.92181 1.21623 0
3.34 0.917468 1.21363 0
3.341 0.926 1.2185 0
3.342 0.925824 1.2183 0
3.343 0.933917 1.22301 0
3.344 0.924615 1.21784 0
3.345 0.926536 1.21869 0
3.346 0.923988 1.21736 0
3.347 0.93004 1.22058 0
3.348 0.935728 1.2235 0
3.349 0.917852 1.21386 0
3.35 0.933385 1.2225 0
3.351 0.93279 1.22206 0
3.352 0.927083 1.21875 0
3.353 0.939085 1.22552 0
3.354 0.930827 1.22089 0
3.355 0.9047 1.20614 0
3.356 0.926734 1.21867 0
3.357 0.921 1.21531 0
3.358 0.926731 1.21875 0
3.359 0.919175 1.21425 0
3.36 0.930809 1.22087 0
3.361 0.924091 1.21686 0
3.362 0.932691 1.22199 0
3.363 0.934935 1.22265 0
3.364 0.930573 1.2205 0
3.365 0.929772 1.22001 0
3.366 0.927408 1.21875 0
3.367 0.924426 1.21697 0
3.368 0.928894 1.21988 0
3.369 0.921944 1.21583 0
3.37 0.923196 1.21664 0
3.371 0.932549 1.2219 0
3.372 0.929029 1.21969 0
3.373 0.930512 1.22046 0
3.374 0.927424 1.21885 0
3.375 0.924778 1.21749 0
3.376 0.926301 1.21822 0
3.377 0.926231 1.21809 0
3.378 0.932393 1.22157 0
3.379 0.926068 1.21801 0
3.38 0.929601 1.21999 0
3.381 0.933506 1.2218 0
3.382 0.927587 1.21883 0
3.383 0.926962 1.21821 0
3.384 0.922895 1.2161 0
3.385 0.920977 1.21518 0
3.386 0.921143 1.21545 0
3.387 0.93011 1.22031 0
3.388 0.923986 1.21653 0
3.389 0.929485 1.21948 0
3.39 0.929276 1.21948 0
3.391 0.924324 1.21657 0
3.392 0.925285 1.21742 0
3.393 0.924795 1.21717 0
3.394 0.921311 1.21503 0
3.395 0.93306 1.22137 0
3.396 0.92401 1.21644 0
3.397 0.931959 1.22102 0
3.398 0.924553 1.21683 0
3.399 0.922417 1.21593 0
3.4 0.927263 1.21822 0
3.401 0.927607 1.21875 0
3.402 0.927926 1.21856 0
3.403 0.922792 1.2158 0
3.404 0.927597 1.21864 0
3.405 0.921643 1.21515 0
3.406 0.923671 1.21619 0
3.407 0.924175 1.21637 0
3.408 0.921107 1.21468 0
3.409 0.922087 1.21502 0
3.41 0.91938 1.21381 0
3.411 0.922628 1.2156 0
3.412 0.920482 1.2143 0
3.413 0.916007 1.21173 0
3.414 0.922334 1.21524 0
3.415 0.916526 1.21179 0
3.416 0.924031 1.21591 0
3.417 0.928376 1.21849 0
3.418 0.924747 1.21652 0
3.419 0.915729 1.21171 0
3.42 0.919173 1.21363 0
3.421 0.927806 1.21837 0
3.422 0.924648 1.2164 0
3.423 0.927287 1.21793 0
3.424 0.939113 1.22409 0
3.425 0.935209 1.22205 0
3.426 0.921643 1.21464 0
3.427 0.924563 1.21624 0
3.428 0.93575 1.22267 0
3.429 0.920803 1.21417 0
3.43 0.925011 1.21655 0
3.431 0.917367 1.21236 0
3.432 0.915453 1.21132 0
3.433 0.923031 1.2156 0
3.434 0.926989 1.21757 0
3.435 0.923074 1.21568 0
3.436 0.925021 1.21677 0
3.437 0.928812 1.21861 0
3.438 0.92297 1.21571 0
3.439 0.927936 1.21816 0
3.44 0.929004 1.21886 0
3.441 0.927576 1.21791 0
3.442 0.925662 1.21696 0
3.443 0.931009 1.21996 0
3.444 0.927315 1.21781 0
3.445 0.934921 1.22201 0
3.446 0.934789 1.22167 0
3.447 0.9245 1.21625 0
3.448 0.91637 1.2118 0
3.449 0.919908 1.21375 0
3.45 0.929587 1.21943 0
3.451 0.929122 1.21885 0
3.452 0.92656 1.21755 0
3.453 0.917958 1.21254 0
3.454 0.913737 1.21027 0
3.455 0.92057 1.21405 0
3.456 0.921672 1.2149 0
3.457 0.914744 1.21091 0
3.458 0.916318 1.21176 0
3.459 0.925695 1.21702 0
3.46 0.921603 1.2147 0
3.461 0.914737 1.2109 0
3.462 0.927709 1.21812 0
3.463 0.922588 1.21502 0
3.464 0.924934 1.21664 0
3.465 0.919144 1.21333 0
3.466 0.930856 1.2198 0
3.467 0.914455 1.21042 0
3.468 0.936448 1.22295 0
3.469 0.923657 1.21568 0
3.47 0.924999 1.21644 0
3.471 0.91415 1.21024 0
3.472 0.917633 1.21251 0
3.473 0.919102 1.21308 0
3.474 0.915123 1.21084 0
3.475 0.927696 1.21787 0
3.476 0.928109 1.21808 0
3.477 0.916084 1.21119 0
3.478 0.929218 1.21866 0
3.479 0.91781 1.2123 0
3.48 0.926607 1.21715 0
3.481 0.927195 1.21739 0
3.482 0.924911 1.21586 0
3.483 0.921823 1.21453 0
3.484 0.920096 1.21349 0
3.485 0.930114 1.21908 0
3.486 0.923346 1.21526 0
3.487 0.935143 1.22206 0
3.488 0.918491 1.21224 0
3.489 0.930386 1.21913 0
3.49 0.929609 1.2186 0
3.491 0.917667 1.21178 0
3.492 0.924325 1.21562 0
3.493 0.937749 1.22303 0
3.494 0.918984 1.21228 0
3.495 0.911293 1.20797 0
3.496 0.925093 1.21598 0
3.497 0.919176 1.21247 0
3.498 0.919157 1.21284 0
3.499 0.915643 1.2107 0
3.5 0.926773 1.21692 0
3.501 0.926338 1.2167 0
3.502 0.917961 1.21165 0
3.503 0.920443 1.21335 0
3.504 0.93264 1.22007 0
3.505 0.928219 1.21777 0
3.506 0.925938 1.21647 0
3.507 0.907615 1.20617 0
3.508 0.917148 1.21148 0
3.509 0.927786 1.21748 0
3.51 0.93033 1.21895 0
3.511 0.926279 1.21648 0
3.512 0.920952 1.21358 0
3.513 0.925494 1.21616 0
3.514 0.928786 1.218 0
3.515 0.921574 1.21407 0
3.516 0.927485 1.2174 0
3.517 0.919855 1.21278 0
3.518 0.922349 1.2145 0
3.519 0.920861 1.2136 0
3.52 0.932466 1.22034 0
3.521 0.92367 1.21501 0
3.522 0.927022 1.21698 0
3.523 0.919392 1.21259 0
3.524 0.920024 1.21313 0
3.525 0.923298 1.21504 0
3.526 0.925229 1.21583 0
3.527 0.928344 1.21771 0
3.528 0.92788 1.21716 0
3.529 0.924256 1.21543 0
3.53 0.922689 1.2144 0
3.531 0.932341 1.21967 0
3.532 0.925199 1.21568 0
3.533 0.923415 1.2147 0
3.534 0.928138 1.21733 0
3.535 0.925688 1.21615 0
3.536 0.91958 1.21249 0
3.537 0.916139 1.21046 0
3.538 0.932692 1.2198 0
3.539 0.918897 1.21222 0
3.54 0.923409 1.2147 0
3.541 0.918325 1.21157 0
3.542 0.915593 1.21012 0
3.543 0.915212 1.20986 0
3.544 0.920683 1.21318 0
3.545 0.934331 1.22035 0
3.546 0.914388 1.20946 0
3.547 0.921115 1.21301 0
3.548 0.916888 1.21054 0
3.549 0.92727 1.21646 0
3.55 0.9254 1.21538 0
3.551 0.922689 1.21399 0
3.552 0.918235 1.21141 0
3.553 0.918954 1.21169 0
3.554 0.932883 1.21967 0
3.555 0.918335 1.21123 0
3.556 0.921315 1.21307 0
3.557 0.927442 1.21644 0
3.558 0.921827 1.21307 0
3.559 0.928725 1.21691 0
3.56 0.923363 1.21401 0
3.561 0.918992 1.21157 0
3.562 0.921807 1.2132 0
3.563 0.923801 1.21424 0
3.564 0.919355 1.21148 0
3.565 0.91306 1.2083 0
3.566 0.918557 1.21134 0
3.567 0.919777 1.21186 0
3.568 0.916573 1.21011 0
3.569 0.916808 1.21021 0
3.57 0.914268 1.20857 0
3.571 0.917802 1.21086 0
3.572 0.913583 1.20838 0
3.573 0.928585 1.21647 0
3.574 0.917554 1.21028 0
3.575 0.91268 1.20787 0
3.576 0.915084 1.20902 0
3.577 0.909699 1.20611 0
3.578 0.916209 1.20965 0
3.579 0.914981 1.20917 0
3.58 0.918821 1.2111 0
3.581 0.922796 1.21324 0
3.582 0.918759 1.21089 0
3.583 0.920185 1.21183 0
3.584 0.908908 1.20536 0
3.585 0.915085 1.20883 0
3.586 0.926297 1.21505 0
3.587 0.915055 1.20868 0
3.588 0.914809 1.20841 0
3.589 0.914119 1.20789 0
3.59 0.911884 1.20667 0
3.591 0.916768 1.20938 0
3.592 0.916982 1.20977 0
3.593 0.917392 1.20989 0
3.594 0.916836 1.20926 0
3.595 0.92925 1.21598 0
3.596 0.912715 1.20674 0
3.597 0.918701 1.2102 0
3.598 0.919971 1.21062 0
3.599 0.927169 1.21495 0
3.6 0.929379 1.21601 0
3.601 0.911939 1.20604 0
3.602 0.922903 1.21226 0
3.603 0.916746 1.20882 0
3.604 0.922608 1.21206 0
3.605 0.914696 1.20762 0
3.606 0.913607 1.20694 0
3.607 0.917411 1.20895 0
3.608 0.919691 1.21023 0
3.609 0.920254 1.21073 0
3.61 0.922678 1.21198 0
3.611 0.914586 1.20727 0
3.612 0.909975 1.20476 0
3.613 0.91893 1.20991 0
3.614 0.917438 1.20893 0
3.615 0.926854 1.21405 0
3.616 0.908861 1.20364 0
3.617 0.917488 1.20876 0
3.618 0.920455 1.21034 0
3.619 0.923695 1.212 0
3.62 0.910048 1.20442 0
3.621 0.927316 1.21397 0
3.622 0.915343 1.20721 0
3.623 0.917744 1.20829 0
3.624 0.915746 1.20727 0
3.625 0.917786 1.20844 0
3.626 0.920427 1.21013 0
3.627 0.912916 1.20572 0
3.628 0.922448 1.21114 0
3.629 0.924984 1.21245 0
3.63 0.906563 1.20203 0
3.631 0.938837 1.2203 0
3.632 0.914178 1.20614 0
3.633 0.925804 1.21262 0
3.634 0.914987 1.20682 0
3.635 0.924888 1.21202 0
3.636 0.917052 1.20764 0
3.637 0.929922 1.21495 0
3.638 0.921075 1.20976 0
3.639 0.921743 1.2101 0
3.64 0.926728 1.21312 0
3.641 0.927467 1.21314 0
3.642 0.91712 1.20757 0
3.643 0.914855 1.20641 0
3.644 0.919264 1.20895 0
3.645 0.916869 1.20737 0
3.646 0.921518 1.20984 0
3.647 0.924655 1.21158 0
3.648 0.913667 1.20527 0
3.649 0.923196 1.21048 0
3.65 0.914199 1.20545 0
3.651 0.920401 1.20913 0
3.652 0.9157 1.20597 0
3.653 0.911555 1.20372 0
3.654 0.918282 1.20773 0
3.655 0.921084 1.20926 0
3.656 0.918433 1.20743 0
3.657 0.913356 1.20471 0
3.658 0.93 1.21366 0
3.659 0.916588 1.20624 0
3.66 0.916604 1.20645 0
3.661 0.91792 1.20705 0
3.662 0.923688 1.21017 0
3.663 0.920105 1.20825 0
3.664 0.91826 1.20696 0
3.665 0.923817 1.21024 0
3.666 0.922875 1.2093 0
3.667 0.912498 1.20375 0
3.668 0.918185 1.20681 0
3.669 0.91545 1.20548 0
3.67 0.921595 1.20878 0
3.671 0.915041 1.20525 0
3.672 0.918289 1.20692 0
3.673 0.909702 1.2017 0
3.674 0.927079 1.21171 0
3.675 0.915069 1.20502 0
3.676 0.91983 1.20747 0
3.677 0.914759 1.20474 0
3.678 0.923962 1.20952 0
3.679 0.916077 1.20532 0
3.68 0.916597 1.20558 0
3.681 0.908534 1.20089 0
3.682 0.917104 1.20594 0
3.683 0.919895 1.20725 0
3.684 0.924913 1.21003 0
3.685 0.910248 1.20196 0
3.686 0.913382 1.20364 0
3.687 0.916211 1.20504 0
3.688 0.919432 1.2072 0
3.689 0.915699 1.20494 0
3.69 0.918343 1.20654 0
3.691 0.915772 1.20465 0
3.692 0.92069 1.20743 0
3.693 0.921688 1.20825 0
3.694 0.918561 1.20637 0
3.695 0.910511 1.20167 0
3.696 0.908532 1.2004 0
3.697 0.918381 1.20609 0
3.698 0.917626 1.20561 0
3.699 0.913185 1.20289 0
3.7 0.915802 1.20443 0
3.701 0.918471 1.20586 0
3.702 0.920604 1.20706 0
3.703 0.915412 1.20387 0
3.704 0.920245 1.20662 0
3.705 0.91421 1.20315 0
3.706 0.921879 1.20761 0
3.707 0.914611 1.20331 0
3.708 0.916064 1.20416 0
3.709 0.922218 1.20776 0
3.71 0.913378 1.20251 0
3.711 0.91634 1.20409 0
3.712 0.907868 1.19952 0
3.713 0.922288 1.20737 0
3.714 0.915648 1.20358 0
3.715 0.909655 1.20024 0
3.716 0.916214 1.20404 0
3.717 0.923757 1.20824 0
3.718 0.914824 1.20291 0
3.719 0.913123 1.20225 0
3.72 0.904617 1.19714 0
3.721 0.910152 1.20059 0
3.722 0.908178 1.19914 0
3.723 0.920263 1.20601 0
3.724 0.91416 1.20271 0
3.725 0.906927 1.19932 0
3.726 0.917689 1.20535 0
3.727 0.90758 1.19945 0
3.728 0.915931 1.20398 0
3.729 0.915522 1.20401 0
3.73 0.917656 1.20515 0
3.731 0.912834 1.20278 0
3.732 0.916945 1.20486 0
3.733 0.91297 1.20244 0
3.734 0.917057 1.20504 0
3.735 0.905814 1.19873 0
3.736 0.913214 1.20308 0
3.737 0.915736 1.20446 0
3.738 0.908948 1.20091 0
3.739 0.914655 1.20411 0
3.74 0.911972 1.20251 0
3.741 0.922278 1.20851 0
3.742 0.926494 1.21062 0
3.743 0.911644 1.20228 0
3.744 0.923541 1.20901 0
3.745 0.922675 1.20844 0
3.746 0.919753 1.20726 0
3.747 0.912559 1.20302 0
3.748 0.917138 1.20554 0
3.749 0.922359 1.20864 0
3.75 0.923604 1.20915 0
3.751 0.914075 1.20363 0
3.752 0.925168 1.2099 0
3.753 0.913393 1.20361 0
3.754 0.915445 1.20495 0
3.755 0.920368 1.20752 0
3.756 0.914251 1.20442 0
3.757 0.911967 1.20344 0
3.758 0.917246 1.20602 0
3.759 0.909799 1.20167 0
3.76 0.917279 1.20569 0
3.761 0.915063 1.20483 0
3.762 0.909744 1.20206 0
3.763 0.92338 1.20955 0
3.764 0.922292 1.20914 0
3.765 0.913548 1.20411 0
3.766 0.916344 1.20592 0
3.767 0.907929 1.20083 0
3.768 0.915026 1.20507 0
3.769 0.913062 1.20346 0
3.77 0.918855 1.20728 0
3.771 0.917371 1.20647 0
3.772 0.922188 1.20897 0
3.773 0.919017 1.20727 0
3.774 0.920662 1.20815 0
3.775 0.917813 1.20688 0
3.776 0.919125 1.20773 0
3.777 0.916215 1.20638 0
3.778 0.91456 1.20518 0
3.779 0.923256 1.20996 0
3.78 0.920022 1.20825 0
3.781 0.92666 1.21208 0
3.782 0.925265 1.21093 0
3.783 0.928274 1.21297 0
3.784 0.916087 1.20635 0
3.785 0.910837 1.20338 0
3.786 0.92438 1.21088 0
3.787 0.916456 1.20669 0
3.788 0.914858 1.20581 0
3.789 0.923128 1.21008 0
3.79 0.920233 1.20899 0
3.791 0.915277 1.20629 0
3.792 0.923824 1.21127 0
3.793 0.92182 1.20986 0
3.794 0.925924 1.21222 0
3.795 0.924912 1.2116 0
3.796 0.920911 1.20966 0
3.797 0.915689 1.2064 0
3.798 0.914747 1.20624 0
3.799 0.907863 1.20203 0
3.8 0.918011 1.20797 0
3.801 0.916178 1.20668 0
3.802 0.915657 1.20675 0
3.803 0.925376 1.21178 0
3.804 0.920538 1.20961 0
3.805 0.926453 1.21282 0
3.806 0.915693 1.20712 0
3.807 0.916659 1.20701 0
3.808 0.927102 1.21282 0
3.809 0.901378 1.19864 0
3.81 0.92202 1.21058 0
3.811 0.91659 1.20738 0
3.812 0.917306 1.20789 0
3.813 0.919469 1.20918 0
3.814 0.914777 1.2064 0
3.815 0.915323 1.20667 0
3.816 0.922746 1.21087 0
3.817 0.920729 1.21002 0
3.818 0.91768 1.20834 0
3.819 0.916425 1.20751 0
3.82 0.918493 1.20864 0
3.821 0.914318 1.20621 0
3.822 0.916487 1.20736 0
3.823 0.918968 1.2089 0
3.824 0.917931 1.2086 0
3.825 0.922372 1.21111 0
3.826 0.919922 1.20951 0
3.827 0.915046 1.20661 0
3.828 0.919718 1.20998 0
3.829 0.920202 1.21027 0
3.83 0.923831 1.21186 0
3.831 0.912692 1.20599 0
3.832 0.917405 1.20854 0
3.833 0.913106 1.2057 0
3.834 0.923254 1.2118 0
3.835 0.909691 1.20421 0
3.836 0.920454 1.21031 0
3.837 0.912162 1.20573 0
3.838 0.921295 1.21042 0
3.839 0.911135 1.20489 0
3.84 0.914229 1.20652 0
3.841 0.906024 1.202 0
3.842 0.913213 1.20597 0
3.843 0.918543 1.20926 0
3.844 0.918411 1.2092 0
3.845 0.922271 1.2114 0
3.846 0.9223 1.21102 0
3.847 0.911653 1.2055 0
3.848 0.911458 1.20512 0
3.849 0.913737 1.20669 0
3.85 0.917543 1.20854 0
3.851 0.911837 1.20549 0
3.852 0.911446 1.20548 0
3.853 0.91018 1.20517 0
3.854 0.921003 1.21096 0
3.855 0.908164 1.20359 0
3.856 0.916246 1.2085 0
3.857 0.917572 1.20872 0
3.858 0.899499 1.19877 0
3.859 0.916917 1.20905 0
3.86 0.914477 1.20744 0
3.861 0.920742 1.21097 0
3.862 0.916195 1.20845 0
3.863 0.920435 1.21039 0
3.864 0.913121 1.20675 0
3.865 0.926512 1.21413 0
3.866 0.922553 1.21189 0
3.867 0.911211 1.20575 0
3.868 0.921438 1.21131 0
3.869 0.915613 1.20839 0
3.87 0.924792 1.2134 0
3.871 0.910859 1.2057 0
3.872 0.91035 1.20525 0
3.873 0.921748 1.21166 0
3.874 0.90967 1.20508 0
3.875 0.917749 1.20929 0
3.876 0.920885 1.21131 0
3.877 0.908371 1.20412 0
3.878 0.921972 1.21236 0
3.879 0.915127 1.20808 0
3.88 0.909253 1.2048 0
3.881 0.923747 1.21322 0
3.882 0.917649 1.20963 0
3.883 0.926244 1.21457 0
3.884 0.909043 1.20479 0
3.885 0.911631 1.20636 0
3.886 0.911829 1.20658 0
3.887 0.922169 1.2125 0
3.888 0.92349 1.21337 0
3.889 0.916493 1.20889 0
3.89 0.913718 1.20747 0
3.891 0.916556 1.20956 0
3.892 0.917633 1.20974 0
3.893 0.917066 1.20954 0
3.894 0.907886 1.20445 0
3.895 0.907486 1.20432 0
3.896 0.914081 1.20788 0
3.897 0.914405 1.2083 0
3.898 0.923497 1.2135 0
3.899 0.919922 1.21114 0
3.9 0.906816 1.20427 0
3.901 0.91074 1.20663 0
3.902 0.910536 1.20621 0
3.903 0.905642 1.2037 0
3.904 0.906978 1.20455 0
3.905 0.91695 1.21016 0
3.906 0.914846 1.20918 0
3.907 0.91194 1.20765 0
3.908 0.909338 1.20612 0
3.909 0.913602 1.20864 0
3.91 0.912419 1.20793 0
3.911 0.909316 1.20608 0
3.912 0.915507 1.20959 0
3.913 0.912528 1.20816 0
3.914 0.909999 1.20644 0
3.915 0.904686 1.20388 0
3.916 0.909841 1.20662 0
3.917 0.909358 1.20676 0
3.918 0.916158 1.20985 0
3.919 0.907907 1.20541 0
3.92 0.917698 1.21098 0
3.921 0.918621 1.21174 0
3.922 0.913932 1.20913 0
3.923 0.914314 1.20957 0
3.924 0.912082 1.20823 0
3.925 0.915953 1.21054 0
3.926 0.91742 1.2113 0
3.927 0.915835 1.21074 0
3.928 0.912302 1.20862 0
3.929 0.921834 1.21389 0
3.93 0.921984 1.21404 0
3.931 0.919036 1.21267 0
3.932 0.9103 1.20722 0
3.933 0.924178 1.21546 0
3.934 0.912911 1.20941 0
3.935 0.908223 1.20675 0
3.936 0.915141 1.21064 0
3.937 0.913097 1.20925 0
3.938 0.92678 1.21717 0
3.939 0.918089 1.21215 0
3.94 0.912992 1.20955 0
3.941 0.918524 1.21243 0
3.942 0.908903 1.20731 0
3.943 0.91677 1.21166 0
3.944 0.923274 1.21571 0
3.945 0.914607 1.21036 0
3.946 0.917693 1.21233 0
3.947 0.917769 1.21232 0
3.948 0.914632 1.21074 0
3.949 0.917598 1.21244 0
3.95 0.921786 1.21468 0
3.951 0.914767 1.21088 0
3.952 0.923582 1.21592 0
3.953 0.918539 1.21318 0
3.954 0.910112 1.20842 0
3.955 0.911002 1.20896 0
3.956 0.917417 1.21261 0
3.957 0.907736 1.20742 0
3.958 0.915084 1.21171 0
3.959 0.927428 1.21841 0
3.96 0.909499 1.2085 0
3.961 0.902885 1.20498 0
3.962 0.911016 1.2099 0
3.963 0.909615 1.20895 0
3.964 0.908681 1.20846 0
3.965 0.913819 1.21118 0
3.966 0.910672 1.20919 0
3.967 0.904717 1.20612 0
3.968 0.91635 1.21263 0
3.969 0.917301 1.21361 0
3.97 0.916179 1.21277 0
3.971 0.920179 1.21517 0
3.972 0.908848 1.20848 0
3.973 0.916474 1.21301 0
3.974 0.920225 1.21508 0
3.975 0.909999 1.20911 0
3.976 0.919483 1.21476 0
3.977 0.909984 1.20962 0
3.978 0.898508 1.20275 0
3.979 0.915865 1.21294 0
3.98 0.909711 1.20949 0
3.981 0.907984 1.20825 0
3.982 0.907419 1.20813 0
3.983 0.917287 1.21357 0
3.984 0.906946 1.2079 0
3.985 0.921075 1.21583 0
3.986 0.908703 1.20878 0
3.987 0.910233 1.21003 0
3.988 0.912633 1.21099 0
3.989 0.923066 1.21703 0
3.99 0.912983 1.21102 0
3.991 0.905901 1.20748 0
3.992 0.922437 1.21678 0
3.993 0.910126 1.20982 0
3.994 0.909214 1.20906 0
3.995 0.921859 1.21615 0
3.996 0.902021 1.20523 0
3.997 0.911069 1.21039 0
3.998 0.918988 1.21471 0
3.999 0.913161 1.21135 0
4 0.899778 1.20414 0
4.001 0.914615 1.21263 0
4.002 0.912473 1.21161 0
4.003 0.914025 1.21248 0
4.004 0.902064 1.20567 0
4.005 0.904484 1.20704 0
4.006 0.910705 1.21053 0
4.007 0.904865 1.20714 0
4.008 0.903631 1.20687 0
4.009 0.9153 1.21335 0
4.01 0.912488 1.21128 0
4.011 0.907812 1.20907 0
4.012 0.916698 1.21397 0
4.013 0.916561 1.21393 0
4.014 0.907136 1.20873 0
4.015 0.905805 1.20792 0
4.016 0.910227 1.21076 0
4.017 0.907209 1.20896 0
4.018 0.908571 1.20966 0
4.019 0.911334 1.21141 0
4.02 0.908645 1.20969 0
4.021 0.910085 1.21079 0
4.022 0.915069 1.21347 0
4.023 0.917398 1.21453 0
4.024 0.912436 1.21188 0
4.025 0.907082 1.20875 0
4.026 0.915024 1.21352 0
4.027 0.919184 1.216 0
4.028 0.916608 1.21436 0
4.029 0.910133 1.21075 0
4.03 0.918252 1.21548 0
4.031 0.921311 1.21701 0
4.032 0.910962 1.21139 0
4.033 0.90822 1.20997 0
4.034 0.92257 1.21814 0
4.035 0.924823 1.21906 0
4.036 0.918485 1.21591 0
4.037 0.914921 1.21399 0
4.038 0.916537 1.21493 0
4.039 0.914222 1.21355 0
4.04 0.913724 1.21322 0
4.041 0.92037 1.21705 0
4.042 0.920661 1.21701 0
4.043 0.913689 1.21352 0
4.044 0.913455 1.21307 0
4.045 0.916782 1.21497 0
4.046 0.912818 1.21277 0
4.047 0.913169 1.21283 0
4.048 0.911161 1.21168 0
4.049 0.917286 1.21519 0
4.05 0.909637 1.21111 0
4.051 0.912338 1.21255 0
4.052 0.909109 1.21066 0
4.053 0.910262 1.21125 0
4.054 0.918585 1.21618 0
4.055 0.9087 1.21051 0
4.056 0.904897 1.20854 0
4.057 0.915375 1.21432 0
4.058 0.921806 1.21833 0
4.059 0.914843 1.21405 0
4.06 0.915003 1.21453 0
4.061 0.92343 1.21903 0
4.062 0.923799 1.21926 0
4.063 0.917639 1.21588 0
4.064 0.906979 1.20972 0
4.065 0.917287 1.21574 0
4.066 0.921552 1.21823 0
4.067 0.909358 1.21147 0
4.068 0.907447 1.21025 0
4.069 0.912612 1.21295 0
4.07 0.918985 1.21678 0
4.071 0.904198 1.2086 0
4.072 0.914679 1.21423 0
4.073 0.914518 1.21429 0
4.074 0.912955 1.21345 0
4.075 0.916404 1.21535 0
4.076 0.912279 1.21291 0
4.077 0.908216 1.21078 0
4.078 0.92042 1.21752 0
4.079 0.929342 1.22237 0
4.08 0.921435 1.21798 0
4.081 0.9176 1.21597 0
4.082 0.926802 1.22122 0
4.083 0.925801 1.22049 0
4.084 0.906693 1.2098 0
4.085 0.921973 1.21886 0
4.086 0.906778 1.2101 0
4.087 0.914757 1.21484 0
4.088 0.908255 1.21126 0
4.089 0.906448 1.20988 0
4.09 0.90783 1.21075 0
4.091 0.91256 1.2135 0
4.092 0.915569 1.21505 0
4.093 0.909106 1.21148 0
